test_id,weight,k,l1,l2,tukey,tukey_lambda,seed,kmeans,accuracy
1567,distance,1,0.5,2.5,True,1,200,50,85.62
1568,distance,1,0.5,2.5,True,1,300,50,85.84
1569,distance,1,0.5,2.5,True,1,400,50,85.66
1570,distance,1,0.5,2.5,True,1,200,100,85.76
1571,distance,1,0.5,2.5,True,1,300,100,85.74000000000001
1572,distance,1,0.5,2.5,True,1,400,100,85.98
1573,distance,1,0.5,5,True,1,200,10,85.47
1574,distance,1,0.5,5,True,1,300,10,85.58
1575,distance,1,0.5,5,True,1,400,10,85.54
1576,distance,1,0.5,5,True,1,200,25,85.69
1577,distance,1,0.5,5,True,1,300,25,85.73
1578,distance,1,0.5,5,True,1,400,25,85.52000000000001
1579,distance,1,0.5,5,True,1,200,50,85.61000000000001
1580,distance,1,0.5,5,True,1,300,50,85.83000000000001
1581,distance,1,0.5,5,True,1,400,50,85.65
1582,distance,1,0.5,5,True,1,200,100,85.77
1583,distance,1,0.5,5,True,1,300,100,85.73
1584,distance,1,0.5,5,True,1,400,100,86.0
1585,distance,1,0.5,10,True,1,200,10,85.48
1586,distance,1,0.5,10,True,1,300,10,85.58
1587,distance,1,0.5,10,True,1,400,10,85.53
1588,distance,1,0.5,10,True,1,200,25,85.69
1589,distance,1,0.5,10,True,1,300,25,85.72000000000001
1590,distance,1,0.5,10,True,1,400,25,85.52000000000001
1591,distance,1,0.5,10,True,1,200,50,85.59
1592,distance,1,0.5,10,True,1,300,50,85.83000000000001
1593,distance,1,0.5,10,True,1,400,50,85.66
1594,distance,1,0.5,10,True,1,200,100,85.77
1595,distance,1,0.5,10,True,1,300,100,85.74000000000001
1596,distance,1,0.5,10,True,1,400,100,86.0
1597,distance,1,1,0,True,1,200,10,85.96000000000001
1598,distance,1,1,0,True,1,300,10,86.06
1599,distance,1,1,0,True,1,400,10,85.99
1600,distance,1,1,0,True,1,200,25,86.29
1601,distance,1,1,0,True,1,300,25,86.22000000000001
1602,distance,1,1,0,True,1,400,25,86.0
1603,distance,1,1,0,True,1,200,50,86.29
1604,distance,1,1,0,True,1,300,50,86.27
1605,distance,1,1,0,True,1,400,50,86.27
1606,distance,1,1,0,True,1,200,100,86.11000000000001
1607,distance,1,1,0,True,1,300,100,86.05000000000001
1608,distance,1,1,0,True,1,400,100,86.28
1609,distance,1,1,0.5,True,1,200,10,85.96000000000001
1610,distance,1,1,0.5,True,1,300,10,86.07000000000001
1611,distance,1,1,0.5,True,1,400,10,85.98
1612,distance,1,1,0.5,True,1,200,25,86.29
1613,distance,1,1,0.5,True,1,300,25,86.2
1614,distance,1,1,0.5,True,1,400,25,86.0
1615,distance,1,1,0.5,True,1,200,50,86.28
1616,distance,1,1,0.5,True,1,300,50,86.24000000000001
1617,distance,1,1,0.5,True,1,400,50,86.27
1618,distance,1,1,0.5,True,1,200,100,86.09
1619,distance,1,1,0.5,True,1,300,100,86.06
1620,distance,1,1,0.5,True,1,400,100,86.29
1621,distance,1,1,1,True,1,200,10,85.99
1622,distance,1,1,1,True,1,300,10,86.0
1623,distance,1,1,1,True,1,400,10,85.98
1624,distance,1,1,1,True,1,200,25,86.22000000000001
1625,distance,1,1,1,True,1,300,25,86.21000000000001
1626,distance,1,1,1,True,1,400,25,86.03
1627,distance,1,1,1,True,1,200,50,86.23
1628,distance,1,1,1,True,1,300,50,86.25
1629,distance,1,1,1,True,1,400,50,86.27
1630,distance,1,1,1,True,1,200,100,86.07000000000001
1631,distance,1,1,1,True,1,300,100,86.03
1632,distance,1,1,1,True,1,400,100,86.26
1633,distance,1,1,2,True,1,200,10,85.96000000000001
1634,distance,1,1,2,True,1,300,10,86.04
1635,distance,1,1,2,True,1,400,10,86.02000000000001
1636,distance,1,1,2,True,1,200,25,86.29
1637,distance,1,1,2,True,1,300,25,86.25
1638,distance,1,1,2,True,1,400,25,86.0
1639,distance,1,1,2,True,1,200,50,86.29
1640,distance,1,1,2,True,1,300,50,86.28
1641,distance,1,1,2,True,1,400,50,86.29
1642,distance,1,1,2,True,1,200,100,86.11000000000001
1643,distance,1,1,2,True,1,300,100,86.05000000000001
1644,distance,1,1,2,True,1,400,100,86.27
1645,distance,1,1,2.5,True,1,200,10,85.96000000000001
1646,distance,1,1,2.5,True,1,300,10,86.05000000000001
1647,distance,1,1,2.5,True,1,400,10,86.01
1648,distance,1,1,2.5,True,1,200,25,86.31
1649,distance,1,1,2.5,True,1,300,25,86.25
1650,distance,1,1,2.5,True,1,400,25,86.0
1651,distance,1,1,2.5,True,1,200,50,86.29
1652,distance,1,1,2.5,True,1,300,50,86.28
1653,distance,1,1,2.5,True,1,400,50,86.29
1654,distance,1,1,2.5,True,1,200,100,86.11000000000001
1655,distance,1,1,2.5,True,1,300,100,86.05000000000001
1656,distance,1,1,2.5,True,1,400,100,86.27
1657,distance,1,1,5,True,1,200,10,85.97
1658,distance,1,1,5,True,1,300,10,86.05000000000001
1659,distance,1,1,5,True,1,400,10,86.0
1660,distance,1,1,5,True,1,200,25,86.31
1661,distance,1,1,5,True,1,300,25,86.24000000000001
1662,distance,1,1,5,True,1,400,25,86.0
1663,distance,1,1,5,True,1,200,50,86.29
1664,distance,1,1,5,True,1,300,50,86.26
1665,distance,1,1,5,True,1,400,50,86.29
1666,distance,1,1,5,True,1,200,100,86.13000000000001
1667,distance,1,1,5,True,1,300,100,86.04
1668,distance,1,1,5,True,1,400,100,86.27
1669,distance,1,1,10,True,1,200,10,85.96000000000001
1670,distance,1,1,10,True,1,300,10,86.05000000000001
1671,distance,1,1,10,True,1,400,10,85.99
1672,distance,1,1,10,True,1,200,25,86.29
1673,distance,1,1,10,True,1,300,25,86.25
1674,distance,1,1,10,True,1,400,25,85.99
1675,distance,1,1,10,True,1,200,50,86.29
1676,distance,1,1,10,True,1,300,50,86.26
1677,distance,1,1,10,True,1,400,50,86.28
1678,distance,1,1,10,True,1,200,100,86.13000000000001
1679,distance,1,1,10,True,1,300,100,86.03
1680,distance,1,1,10,True,1,400,100,86.28
1681,distance,1,2,0,True,1,200,10,86.44000000000001
1682,distance,1,2,0,True,1,300,10,86.62
1683,distance,1,2,0,True,1,400,10,86.61000000000001
1684,distance,1,2,0,True,1,200,25,86.62
1685,distance,1,2,0,True,1,300,25,86.53
1686,distance,1,2,0,True,1,400,25,86.66
1687,distance,1,2,0,True,1,200,50,86.67
1688,distance,1,2,0,True,1,300,50,86.59
1689,distance,1,2,0,True,1,400,50,86.81
1690,distance,1,2,0,True,1,200,100,86.71000000000001
1691,distance,1,2,0,True,1,300,100,86.54
1692,distance,1,2,0,True,1,400,100,86.7
1693,distance,1,2,0.5,True,1,200,10,86.44000000000001
1694,distance,1,2,0.5,True,1,300,10,86.62
1695,distance,1,2,0.5,True,1,400,10,86.61000000000001
1696,distance,1,2,0.5,True,1,200,25,86.62
1697,distance,1,2,0.5,True,1,300,25,86.54
1698,distance,1,2,0.5,True,1,400,25,86.66
1699,distance,1,2,0.5,True,1,200,50,86.67
1700,distance,1,2,0.5,True,1,300,50,86.6
1701,distance,1,2,0.5,True,1,400,50,86.81
1702,distance,1,2,0.5,True,1,200,100,86.71000000000001
1703,distance,1,2,0.5,True,1,300,100,86.54
1704,distance,1,2,0.5,True,1,400,100,86.7
1705,distance,1,2,1,True,1,200,10,86.44000000000001
1706,distance,1,2,1,True,1,300,10,86.62
1707,distance,1,2,1,True,1,400,10,86.61000000000001
1708,distance,1,2,1,True,1,200,25,86.62
1709,distance,1,2,1,True,1,300,25,86.54
1710,distance,1,2,1,True,1,400,25,86.66
1711,distance,1,2,1,True,1,200,50,86.67
1712,distance,1,2,1,True,1,300,50,86.6
1713,distance,1,2,1,True,1,400,50,86.82000000000001
1714,distance,1,2,1,True,1,200,100,86.71000000000001
1715,distance,1,2,1,True,1,300,100,86.54
1716,distance,1,2,1,True,1,400,100,86.7
1717,distance,1,2,2,True,1,200,10,86.45
1718,distance,1,2,2,True,1,300,10,86.61000000000001
1719,distance,1,2,2,True,1,400,10,86.56
1720,distance,1,2,2,True,1,200,25,86.6
1721,distance,1,2,2,True,1,300,25,86.55000000000001
1722,distance,1,2,2,True,1,400,25,86.66
1723,distance,1,2,2,True,1,200,50,86.68
1724,distance,1,2,2,True,1,300,50,86.6
1725,distance,1,2,2,True,1,400,50,86.84
1726,distance,1,2,2,True,1,200,100,86.68
1727,distance,1,2,2,True,1,300,100,86.47
1728,distance,1,2,2,True,1,400,100,86.67
1729,distance,1,2,2.5,True,1,200,10,86.45
1730,distance,1,2,2.5,True,1,300,10,86.66
1731,distance,1,2,2.5,True,1,400,10,86.67
1732,distance,1,2,2.5,True,1,200,25,86.62
1733,distance,1,2,2.5,True,1,300,25,86.55000000000001
1734,distance,1,2,2.5,True,1,400,25,86.64
1735,distance,1,2,2.5,True,1,200,50,86.68
1736,distance,1,2,2.5,True,1,300,50,86.59
1737,distance,1,2,2.5,True,1,400,50,86.81
1738,distance,1,2,2.5,True,1,200,100,86.71000000000001
1739,distance,1,2,2.5,True,1,300,100,86.54
1740,distance,1,2,2.5,True,1,400,100,86.74000000000001
1741,distance,1,2,5,True,1,200,10,86.44000000000001
1742,distance,1,2,5,True,1,300,10,86.65
1743,distance,1,2,5,True,1,400,10,86.63000000000001
1744,distance,1,2,5,True,1,200,25,86.63000000000001
1745,distance,1,2,5,True,1,300,25,86.55000000000001
1746,distance,1,2,5,True,1,400,25,86.66
1747,distance,1,2,5,True,1,200,50,86.68
1748,distance,1,2,5,True,1,300,50,86.59
1749,distance,1,2,5,True,1,400,50,86.8
1750,distance,1,2,5,True,1,200,100,86.71000000000001
1751,distance,1,2,5,True,1,300,100,86.56
1752,distance,1,2,5,True,1,400,100,86.73
1753,distance,1,2,10,True,1,200,10,86.45
1754,distance,1,2,10,True,1,300,10,86.64
1755,distance,1,2,10,True,1,400,10,86.62
1756,distance,1,2,10,True,1,200,25,86.63000000000001
1757,distance,1,2,10,True,1,300,25,86.54
1758,distance,1,2,10,True,1,400,25,86.66
1759,distance,1,2,10,True,1,200,50,86.69
1760,distance,1,2,10,True,1,300,50,86.59
1761,distance,1,2,10,True,1,400,50,86.8
1762,distance,1,2,10,True,1,200,100,86.71000000000001
1763,distance,1,2,10,True,1,300,100,86.56
1764,distance,1,2,10,True,1,400,100,86.73
1765,distance,1,2.5,0,True,1,200,10,86.69
1766,distance,1,2.5,0,True,1,300,10,86.88
1767,distance,1,2.5,0,True,1,400,10,86.65
1768,distance,1,2.5,0,True,1,200,25,86.87
1769,distance,1,2.5,0,True,1,300,25,86.61000000000001
1770,distance,1,2.5,0,True,1,400,25,86.81
1771,distance,1,2.5,0,True,1,200,50,86.77
1772,distance,1,2.5,0,True,1,300,50,86.66
1773,distance,1,2.5,0,True,1,400,50,86.89
1774,distance,1,2.5,0,True,1,200,100,86.77
1775,distance,1,2.5,0,True,1,300,100,86.6
1776,distance,1,2.5,0,True,1,400,100,86.87
1777,distance,1,2.5,0.5,True,1,200,10,86.69
1778,distance,1,2.5,0.5,True,1,300,10,86.88
1779,distance,1,2.5,0.5,True,1,400,10,86.65
1780,distance,1,2.5,0.5,True,1,200,25,86.87
1781,distance,1,2.5,0.5,True,1,300,25,86.61000000000001
1782,distance,1,2.5,0.5,True,1,400,25,86.81
1783,distance,1,2.5,0.5,True,1,200,50,86.77
1784,distance,1,2.5,0.5,True,1,300,50,86.66
1785,distance,1,2.5,0.5,True,1,400,50,86.89
1786,distance,1,2.5,0.5,True,1,200,100,86.78
1787,distance,1,2.5,0.5,True,1,300,100,86.6
1788,distance,1,2.5,0.5,True,1,400,100,86.87
1789,distance,1,2.5,1,True,1,200,10,86.69
1790,distance,1,2.5,1,True,1,300,10,86.87
1791,distance,1,2.5,1,True,1,400,10,86.65
1792,distance,1,2.5,1,True,1,200,25,86.87
1793,distance,1,2.5,1,True,1,300,25,86.61000000000001
1794,distance,1,2.5,1,True,1,400,25,86.81
1795,distance,1,2.5,1,True,1,200,50,86.78
1796,distance,1,2.5,1,True,1,300,50,86.66
1797,distance,1,2.5,1,True,1,400,50,86.89
1798,distance,1,2.5,1,True,1,200,100,86.78
1799,distance,1,2.5,1,True,1,300,100,86.6
1800,distance,1,2.5,1,True,1,400,100,86.87
1801,distance,1,2.5,2,True,1,200,10,86.68
1802,distance,1,2.5,2,True,1,300,10,86.87
1803,distance,1,2.5,2,True,1,400,10,86.64
1804,distance,1,2.5,2,True,1,200,25,86.88
1805,distance,1,2.5,2,True,1,300,25,86.61000000000001
1806,distance,1,2.5,2,True,1,400,25,86.8
1807,distance,1,2.5,2,True,1,200,50,86.79
1808,distance,1,2.5,2,True,1,300,50,86.65
1809,distance,1,2.5,2,True,1,400,50,86.87
1810,distance,1,2.5,2,True,1,200,100,86.77
1811,distance,1,2.5,2,True,1,300,100,86.6
1812,distance,1,2.5,2,True,1,400,100,86.87
1813,distance,1,2.5,2.5,True,1,200,10,86.68
1814,distance,1,2.5,2.5,True,1,300,10,86.83000000000001
1815,distance,1,2.5,2.5,True,1,400,10,86.64
1816,distance,1,2.5,2.5,True,1,200,25,86.8
1817,distance,1,2.5,2.5,True,1,300,25,86.56
1818,distance,1,2.5,2.5,True,1,400,25,86.83000000000001
1819,distance,1,2.5,2.5,True,1,200,50,86.77
1820,distance,1,2.5,2.5,True,1,300,50,86.7
1821,distance,1,2.5,2.5,True,1,400,50,86.83000000000001
1822,distance,1,2.5,2.5,True,1,200,100,86.72000000000001
1823,distance,1,2.5,2.5,True,1,300,100,86.55000000000001
1824,distance,1,2.5,2.5,True,1,400,100,86.84
1825,distance,1,2.5,5,True,1,200,10,86.68
1826,distance,1,2.5,5,True,1,300,10,86.89
1827,distance,1,2.5,5,True,1,400,10,86.66
1828,distance,1,2.5,5,True,1,200,25,86.88
1829,distance,1,2.5,5,True,1,300,25,86.59
1830,distance,1,2.5,5,True,1,400,25,86.81
1831,distance,1,2.5,5,True,1,200,50,86.76
1832,distance,1,2.5,5,True,1,300,50,86.66
1833,distance,1,2.5,5,True,1,400,50,86.91000000000001
1834,distance,1,2.5,5,True,1,200,100,86.76
1835,distance,1,2.5,5,True,1,300,100,86.6
1836,distance,1,2.5,5,True,1,400,100,86.89
1837,distance,1,2.5,10,True,1,200,10,86.7
1838,distance,1,2.5,10,True,1,300,10,86.87
1839,distance,1,2.5,10,True,1,400,10,86.66
1840,distance,1,2.5,10,True,1,200,25,86.89
1841,distance,1,2.5,10,True,1,300,25,86.59
1842,distance,1,2.5,10,True,1,400,25,86.81
1843,distance,1,2.5,10,True,1,200,50,86.76
1844,distance,1,2.5,10,True,1,300,50,86.66
1845,distance,1,2.5,10,True,1,400,50,86.9
1846,distance,1,2.5,10,True,1,200,100,86.76
1847,distance,1,2.5,10,True,1,300,100,86.61000000000001
1848,distance,1,2.5,10,True,1,400,100,86.87
1849,distance,1,5,0,True,1,200,10,86.69
1850,distance,1,5,0,True,1,300,10,87.04
1851,distance,1,5,0,True,1,400,10,86.75
1852,distance,1,5,0,True,1,200,25,86.93
1853,distance,1,5,0,True,1,300,25,86.84
1854,distance,1,5,0,True,1,400,25,86.76
1855,distance,1,5,0,True,1,200,50,86.67
1856,distance,1,5,0,True,1,300,50,86.6
1857,distance,1,5,0,True,1,400,50,86.85000000000001
1858,distance,1,5,0,True,1,200,100,86.89
1859,distance,1,5,0,True,1,300,100,86.56
1860,distance,1,5,0,True,1,400,100,86.91000000000001
1861,distance,1,5,0.5,True,1,200,10,86.69
1862,distance,1,5,0.5,True,1,300,10,87.04
1863,distance,1,5,0.5,True,1,400,10,86.75
1864,distance,1,5,0.5,True,1,200,25,86.93
1865,distance,1,5,0.5,True,1,300,25,86.84
1866,distance,1,5,0.5,True,1,400,25,86.76
1867,distance,1,5,0.5,True,1,200,50,86.67
1868,distance,1,5,0.5,True,1,300,50,86.6
1869,distance,1,5,0.5,True,1,400,50,86.85000000000001
1870,distance,1,5,0.5,True,1,200,100,86.89
1871,distance,1,5,0.5,True,1,300,100,86.56
1872,distance,1,5,0.5,True,1,400,100,86.91000000000001
1873,distance,1,5,1,True,1,200,10,86.7
1874,distance,1,5,1,True,1,300,10,87.04
1875,distance,1,5,1,True,1,400,10,86.75
1876,distance,1,5,1,True,1,200,25,86.93
1877,distance,1,5,1,True,1,300,25,86.84
1878,distance,1,5,1,True,1,400,25,86.76
1879,distance,1,5,1,True,1,200,50,86.67
1880,distance,1,5,1,True,1,300,50,86.6
1881,distance,1,5,1,True,1,400,50,86.85000000000001
1882,distance,1,5,1,True,1,200,100,86.89
1883,distance,1,5,1,True,1,300,100,86.56
1884,distance,1,5,1,True,1,400,100,86.91000000000001
1885,distance,1,5,2,True,1,200,10,86.7
1886,distance,1,5,2,True,1,300,10,87.04
1887,distance,1,5,2,True,1,400,10,86.75
1888,distance,1,5,2,True,1,200,25,86.93
1889,distance,1,5,2,True,1,300,25,86.84
1890,distance,1,5,2,True,1,400,25,86.76
1891,distance,1,5,2,True,1,200,50,86.67
1892,distance,1,5,2,True,1,300,50,86.6
1893,distance,1,5,2,True,1,400,50,86.85000000000001
1894,distance,1,5,2,True,1,200,100,86.88
1895,distance,1,5,2,True,1,300,100,86.56
1896,distance,1,5,2,True,1,400,100,86.91000000000001
1897,distance,1,5,2.5,True,1,200,10,86.7
1898,distance,1,5,2.5,True,1,300,10,87.04
1899,distance,1,5,2.5,True,1,400,10,86.75
1900,distance,1,5,2.5,True,1,200,25,86.93
1901,distance,1,5,2.5,True,1,300,25,86.84
1902,distance,1,5,2.5,True,1,400,25,86.76
1903,distance,1,5,2.5,True,1,200,50,86.67
1904,distance,1,5,2.5,True,1,300,50,86.6
1905,distance,1,5,2.5,True,1,400,50,86.85000000000001
1906,distance,1,5,2.5,True,1,200,100,86.88
1907,distance,1,5,2.5,True,1,300,100,86.56
1908,distance,1,5,2.5,True,1,400,100,86.9
1909,distance,1,5,5,True,1,200,10,86.71000000000001
1910,distance,1,5,5,True,1,300,10,87.09
1911,distance,1,5,5,True,1,400,10,86.75
1912,distance,1,5,5,True,1,200,25,86.96000000000001
1913,distance,1,5,5,True,1,300,25,86.81
1914,distance,1,5,5,True,1,400,25,86.73
1915,distance,1,5,5,True,1,200,50,86.64
1916,distance,1,5,5,True,1,300,50,86.59
1917,distance,1,5,5,True,1,400,50,86.84
1918,distance,1,5,5,True,1,200,100,86.84
1919,distance,1,5,5,True,1,300,100,86.5
1920,distance,1,5,5,True,1,400,100,86.91000000000001
1921,distance,1,5,10,True,1,200,10,86.68
1922,distance,1,5,10,True,1,300,10,87.05000000000001
1923,distance,1,5,10,True,1,400,10,86.74000000000001
1924,distance,1,5,10,True,1,200,25,86.93
1925,distance,1,5,10,True,1,300,25,86.85000000000001
1926,distance,1,5,10,True,1,400,25,86.77
1927,distance,1,5,10,True,1,200,50,86.68
1928,distance,1,5,10,True,1,300,50,86.61000000000001
1929,distance,1,5,10,True,1,400,50,86.85000000000001
1930,distance,1,5,10,True,1,200,100,86.88
1931,distance,1,5,10,True,1,300,100,86.55000000000001
1932,distance,1,5,10,True,1,400,100,86.89
1933,distance,1,10,0,True,1,200,10,86.65
1934,distance,1,10,0,True,1,300,10,87.05000000000001
1935,distance,1,10,0,True,1,400,10,86.63000000000001
1936,distance,1,10,0,True,1,200,25,86.87
1937,distance,1,10,0,True,1,300,25,86.6
1938,distance,1,10,0,True,1,400,25,86.62
1939,distance,1,10,0,True,1,200,50,86.51
1940,distance,1,10,0,True,1,300,50,86.69
1941,distance,1,10,0,True,1,400,50,86.75
1942,distance,1,10,0,True,1,200,100,86.9
1943,distance,1,10,0,True,1,300,100,86.58
1944,distance,1,10,0,True,1,400,100,86.68
1945,distance,1,10,0.5,True,1,200,10,86.65
1946,distance,1,10,0.5,True,1,300,10,87.05000000000001
1947,distance,1,10,0.5,True,1,400,10,86.63000000000001
1948,distance,1,10,0.5,True,1,200,25,86.87
1949,distance,1,10,0.5,True,1,300,25,86.6
1950,distance,1,10,0.5,True,1,400,25,86.61000000000001
1951,distance,1,10,0.5,True,1,200,50,86.51
1952,distance,1,10,0.5,True,1,300,50,86.69
1953,distance,1,10,0.5,True,1,400,50,86.75
1954,distance,1,10,0.5,True,1,200,100,86.9
1955,distance,1,10,0.5,True,1,300,100,86.58
1956,distance,1,10,0.5,True,1,400,100,86.68
1957,distance,1,10,1,True,1,200,10,86.65
1958,distance,1,10,1,True,1,300,10,87.05000000000001
1959,distance,1,10,1,True,1,400,10,86.63000000000001
1960,distance,1,10,1,True,1,200,25,86.87
1961,distance,1,10,1,True,1,300,25,86.6
1962,distance,1,10,1,True,1,400,25,86.61000000000001
1963,distance,1,10,1,True,1,200,50,86.51
1964,distance,1,10,1,True,1,300,50,86.69
1965,distance,1,10,1,True,1,400,50,86.75
1966,distance,1,10,1,True,1,200,100,86.9
1967,distance,1,10,1,True,1,300,100,86.58
1968,distance,1,10,1,True,1,400,100,86.68
1969,distance,1,10,2,True,1,200,10,86.65
1970,distance,1,10,2,True,1,300,10,87.05000000000001
1971,distance,1,10,2,True,1,400,10,86.63000000000001
1972,distance,1,10,2,True,1,200,25,86.88
1973,distance,1,10,2,True,1,300,25,86.6
1974,distance,1,10,2,True,1,400,25,86.61000000000001
1975,distance,1,10,2,True,1,200,50,86.51
1976,distance,1,10,2,True,1,300,50,86.69
1977,distance,1,10,2,True,1,400,50,86.75
1978,distance,1,10,2,True,1,200,100,86.9
1979,distance,1,10,2,True,1,300,100,86.58
1980,distance,1,10,2,True,1,400,100,86.68
1981,distance,1,10,2.5,True,1,200,10,86.65
1982,distance,1,10,2.5,True,1,300,10,87.05000000000001
1983,distance,1,10,2.5,True,1,400,10,86.63000000000001
1984,distance,1,10,2.5,True,1,200,25,86.88
1985,distance,1,10,2.5,True,1,300,25,86.6
1986,distance,1,10,2.5,True,1,400,25,86.61000000000001
1987,distance,1,10,2.5,True,1,200,50,86.51
1988,distance,1,10,2.5,True,1,300,50,86.69
1989,distance,1,10,2.5,True,1,400,50,86.75
1990,distance,1,10,2.5,True,1,200,100,86.9
1991,distance,1,10,2.5,True,1,300,100,86.58
1992,distance,1,10,2.5,True,1,400,100,86.68
1993,distance,1,10,5,True,1,200,10,86.65
1994,distance,1,10,5,True,1,300,10,87.05000000000001
1995,distance,1,10,5,True,1,400,10,86.63000000000001
1996,distance,1,10,5,True,1,200,25,86.88
1997,distance,1,10,5,True,1,300,25,86.59
1998,distance,1,10,5,True,1,400,25,86.61000000000001
1999,distance,1,10,5,True,1,200,50,86.51
2000,distance,1,10,5,True,1,300,50,86.69
2001,distance,1,10,5,True,1,400,50,86.75
2002,distance,1,10,5,True,1,200,100,86.91000000000001
2003,distance,1,10,5,True,1,300,100,86.58
2004,distance,1,10,5,True,1,400,100,86.66
2005,distance,1,10,10,True,1,200,10,86.7
2006,distance,1,10,10,True,1,300,10,87.02000000000001
2007,distance,1,10,10,True,1,400,10,86.65
2008,distance,1,10,10,True,1,200,25,86.83000000000001
2009,distance,1,10,10,True,1,300,25,86.58
2010,distance,1,10,10,True,1,400,25,86.62
2011,distance,1,10,10,True,1,200,50,86.51
2012,distance,1,10,10,True,1,300,50,86.65
2013,distance,1,10,10,True,1,400,50,86.73
2014,distance,1,10,10,True,1,200,100,86.9
2015,distance,1,10,10,True,1,300,100,86.55000000000001
2016,distance,1,10,10,True,1,400,100,86.69
2017,distance,3,0.5,0,True,1,200,10,85.26
2018,distance,3,0.5,0,True,1,300,10,85.06
2019,distance,3,0.5,0,True,1,400,10,85.32000000000001
2020,distance,3,0.5,0,True,1,200,25,85.54
2021,distance,3,0.5,0,True,1,300,25,85.51
2022,distance,3,0.5,0,True,1,400,25,85.55
2023,distance,3,0.5,0,True,1,200,50,85.46000000000001
2024,distance,3,0.5,0,True,1,300,50,85.54
2025,distance,3,0.5,0,True,1,400,50,85.56
2026,distance,3,0.5,0,True,1,200,100,85.57000000000001
2027,distance,3,0.5,0,True,1,300,100,85.34
2028,distance,3,0.5,0,True,1,400,100,85.78
2029,distance,3,0.5,0.5,True,1,200,10,85.21000000000001
2030,distance,3,0.5,0.5,True,1,300,10,85.14
2031,distance,3,0.5,0.5,True,1,400,10,85.23
2032,distance,3,0.5,0.5,True,1,200,25,85.42
2033,distance,3,0.5,0.5,True,1,300,25,85.51
2034,distance,3,0.5,0.5,True,1,400,25,85.51
2035,distance,3,0.5,0.5,True,1,200,50,85.43
2036,distance,3,0.5,0.5,True,1,300,50,85.53
2037,distance,3,0.5,0.5,True,1,400,50,85.54
2038,distance,3,0.5,0.5,True,1,200,100,85.47
2039,distance,3,0.5,0.5,True,1,300,100,85.36
2040,distance,3,0.5,0.5,True,1,400,100,85.68
2041,distance,3,0.5,1,True,1,200,10,85.27
2042,distance,3,0.5,1,True,1,300,10,85.04
2043,distance,3,0.5,1,True,1,400,10,85.33000000000001
2044,distance,3,0.5,1,True,1,200,25,85.54
2045,distance,3,0.5,1,True,1,300,25,85.53
2046,distance,3,0.5,1,True,1,400,25,85.57000000000001
2047,distance,3,0.5,1,True,1,200,50,85.47
2048,distance,3,0.5,1,True,1,300,50,85.55
2049,distance,3,0.5,1,True,1,400,50,85.55
2050,distance,3,0.5,1,True,1,200,100,85.56
2051,distance,3,0.5,1,True,1,300,100,85.36
2052,distance,3,0.5,1,True,1,400,100,85.79
2053,distance,3,0.5,2,True,1,200,10,85.25
2054,distance,3,0.5,2,True,1,300,10,85.04
2055,distance,3,0.5,2,True,1,400,10,85.33000000000001
2056,distance,3,0.5,2,True,1,200,25,85.53
2057,distance,3,0.5,2,True,1,300,25,85.53
2058,distance,3,0.5,2,True,1,400,25,85.58
2059,distance,3,0.5,2,True,1,200,50,85.47
2060,distance,3,0.5,2,True,1,300,50,85.52000000000001
2061,distance,3,0.5,2,True,1,400,50,85.55
2062,distance,3,0.5,2,True,1,200,100,85.56
2063,distance,3,0.5,2,True,1,300,100,85.37
2064,distance,3,0.5,2,True,1,400,100,85.79
2065,distance,3,0.5,2.5,True,1,200,10,85.26
2066,distance,3,0.5,2.5,True,1,300,10,85.04
2067,distance,3,0.5,2.5,True,1,400,10,85.31
2068,distance,3,0.5,2.5,True,1,200,25,85.53
2069,distance,3,0.5,2.5,True,1,300,25,85.53
2070,distance,3,0.5,2.5,True,1,400,25,85.58
2071,distance,3,0.5,2.5,True,1,200,50,85.48
2072,distance,3,0.5,2.5,True,1,300,50,85.52000000000001
2073,distance,3,0.5,2.5,True,1,400,50,85.55
2074,distance,3,0.5,2.5,True,1,200,100,85.56
2075,distance,3,0.5,2.5,True,1,300,100,85.36
2076,distance,3,0.5,2.5,True,1,400,100,85.79
2077,distance,3,0.5,5,True,1,200,10,85.25
2078,distance,3,0.5,5,True,1,300,10,85.04
2079,distance,3,0.5,5,True,1,400,10,85.34
2080,distance,3,0.5,5,True,1,200,25,85.53
2081,distance,3,0.5,5,True,1,300,25,85.53
2082,distance,3,0.5,5,True,1,400,25,85.56
2083,distance,3,0.5,5,True,1,200,50,85.49
2084,distance,3,0.5,5,True,1,300,50,85.52000000000001
2085,distance,3,0.5,5,True,1,400,50,85.55
2086,distance,3,0.5,5,True,1,200,100,85.57000000000001
2087,distance,3,0.5,5,True,1,300,100,85.37
2088,distance,3,0.5,5,True,1,400,100,85.79
2089,distance,3,0.5,10,True,1,200,10,85.26
2090,distance,3,0.5,10,True,1,300,10,85.04
2091,distance,3,0.5,10,True,1,400,10,85.31
2092,distance,3,0.5,10,True,1,200,25,85.56
2093,distance,3,0.5,10,True,1,300,25,85.52000000000001
2094,distance,3,0.5,10,True,1,400,25,85.58
2095,distance,3,0.5,10,True,1,200,50,85.48
2096,distance,3,0.5,10,True,1,300,50,85.53
2097,distance,3,0.5,10,True,1,400,50,85.58
2098,distance,3,0.5,10,True,1,200,100,85.58
2099,distance,3,0.5,10,True,1,300,100,85.36
